product_id,product_name,category,subcategory,price,cost,stock_quantity,is_active,tags,created_at
105,Controle Dell,games,controle,182.89,116.5,89,true,games;destaque,2024-04-17
411,Almofada Samsung,home,almofada,8670.46,4187.42,476,false,samsung;almofada;home;promoção,2024-05-09
405,Vaso Samsung,home,vaso,6634.49,4355.54,228,true,home;novo,2024-04-12
147,Mouse Gamer Philips,games,mouse_gamer,2675.95,1105.55,477,true,promoção;novo;oferta;mouse,2024-01-10
123,Jogo Switch Electrolux,games,jogo_switch,969.91,462.44,388,true,oferta;destaque,2024-05-06
88,Webcam LG,electronics,webcam,8805.14,5530.6,85,true,lg;webcam,2024-01-15
536,Shampoo Intelbras,beauty,shampoo,2179.32,1159.52,-31,true,destaque;shampoo,2024-01-30
449,Biografia Multilaser,books,biografia,8233.62,4663.16,151,true,biografia;promoção;multilaser;destaque,2024-02-17
406,Almofada Oster,home,almofada,7248.28,4689.47,45,true,home;almofada;oster,2024-01-10
108,Jogo PS5 Brastemp,games,jogo_ps5,637.7,307.69,166,false,novo;jogo;promoção;oferta,2024-01-26
504,Mangá Puma,books,mangá,8303.47,4514.87,69,false,destaque;promoção,2024-05-17
14,Notebook Dell,electronics,notebook,8524.25,3628.74,389,true,destaque;promoção,2024-05-20
184,Tênis Running Brastemp,sports,tênis_running,6814.62,3313.09,393,true,novo;sports;oferta;brastemp,2024-02-14
377,Luminária Brastemp,home,luminária,999.72,635.89,391,false,promoção;destaque;brastemp,2024-05-01
488,Infantil Sony,books,infantil,6516.94,2828.04,356,true,promoção;infantil;oferta,2024-01-07
72,Carregador Intelbras,electronics,carregador,8179.36,5300.14,157,true,intelbras;promoção;carregador,2024-04-13
194,Esteira Logitech,sports,esteira,566.59,305.23,202,true,destaque;sports,2024-05-28
,Romance Intelbras,books,romance,1168.89,621.29,7,false,romance;promoção,2024-03-20
298,Bolsa Dell,fashion,bolsa,6256.64,4246.09,301,true,bolsa;destaque;oferta,2024-02-02
580,Rímel Apple,beauty,rímel,3546.16,1608.69,84,true,destaque;beauty,2024-05-07
232,Patins Philips,sports,patins,6072.44,2682.52,78,false,philips;promoção;novo,2024-05-02
455,Técnico Programação Adidas,books,técnico_programação,6539.54,3658.86,127,true,destaque;novo;promoção;adidas,2024-05-27
320,Cinto Dell,fashion,cinto,3346.32,1804.56,-42,true,cinto;promoção,2024-04-24
468,História Brastemp,books,história,6061.44,3194.76,304,true,books;história;novo,2024-04-23
291,Tênis Casual Sony,fashion,tênis_casual,4545.87,2348.01,112,true,sony;promoção;novo,2024-04-01
395,Quadro Samsung,home,quadro,436.0,249.41,20,true,home;quadro,2024-02-16
119,Jogo Xbox Dell,games,jogo_xbox,2986.3,1201.45,194,true,novo;destaque;jogo;dell,2024-04-11
506,Didático Multilaser,books,didático,5656.61,3692.19,304,true,destaque;didático;multilaser,2024-03-10
336,Saia Nike,fashion,saia,5317.97,2393.65,148,false,novo;oferta;destaque;saia,2024-04-21
85,Webcam Logitech,electronics,webcam,7832.94,5187.42,233,true,electronics;promoção;oferta;logitech,2024-04-30
42,Smartwatch Dell,electronics,smartwatch,7153.12,4920.99,145,true,oferta;electronics,2024-03-20
296,Bolsa Multilaser,fashion,bolsa,6356.3,2812.64,186,true,destaque;oferta;promoção,2024-05-30
370,Luminária Philips,home,luminária,3278.72,1526.35,287,true,destaque;luminária,2024-04-24
508,Didático Sony,books,didático,1054.27,669.97,227,true,novo;books;destaque,2024-03-28
140,Cadeira Gamer Dell,games,cadeira_gamer,7132.04,3147.23,356,true,promoção;oferta;novo;dell,2024-01-21
533,Shampoo Tramontina,beauty,shampoo,8912.77,5727.96,42,true,tramontina;shampoo;destaque;beauty,2024-03-12
113,Jogo PS5 Intelbras,games,jogo_ps5,5221.75,2421.96,55,true,jogo;intelbras;oferta;games,2024-04-19
478,Terror Philips,books,terror,4894.53,3132.65,361,true,oferta;books;novo,2024-02-10
426,Liquidificador Intelbras,home,liquidificador,5212.22,3101.06,145,true,destaque;novo;promoção,2024-04-24
322,Chapéu Mondial,fashion,chapéu,7720.27,4587.49,209,true,mondial;promoção;fashion;novo,2024-01-03
116,Jogo Xbox Tramontina,games,jogo_xbox,7955.02,3553.3,41,true,destaque;promoção;oferta,2024-04-23
418,Frigideira Brastemp,home,frigideira,8087.28,5372.35,93,true,home;novo;oferta,2024-01-14
234,Patins Dell,sports,patins,1028.66,488.07,313,true,destaque;oferta;promoção;patins,2024-04-20
527,Perfume Oster,beauty,perfume,8976.23,5394.89,8,true,promoção;destaque;oferta;beauty,2024-01-22
53,Teclado Adidas,electronics,teclado,2540.05,1740.85,240,true,novo;adidas;teclado;electronics,2024-01-18
435,Aspirador JBL,home,aspirador,6204.82,3397.63,392,false,novo;home;jbl,2024-05-20
389,Espelho Electrolux,home,espelho,8540.02,5105.43,247,true,home;promoção,2024-02-29
364,Cadeira Adidas,home,cadeira,5563.52,3352.9,331,false,novo;destaque,2024-03-14
186,Bicicleta Intelbras,sports,bicicleta,4115.92,2438.25,68,false,sports;intelbras;bicicleta,2024-02-11
110,Jogo PS5 Philips,games,jogo_ps5,7454.56,3873.53,160,true,games;destaque;promoção,2024-01-18
451,Biografia Tramontina,books,biografia,1429.24,693.09,49,true,oferta;books,2024-02-15
97,Console Sony,games,console,8706.09,5583.88,7,true,sony;promoção;console;novo,2024-05-29
376,Luminária Nike,home,luminária,3925.08,1589.92,328,true,novo;nike;destaque;luminária,2024-05-08
487,Infantil Nike,books,infantil,7964.46,5034.36,150,true,novo;books;promoção;oferta,2024-01-24
517,Culinária Samsung,books,culinária,4106.38,1679.83,236,true,oferta;culinária;novo,2024-05-27
220,Bola Futebol Electrolux,sports,bola_futebol,8654.18,4985.77,203,true,sports;novo;oferta,2024-05-25
71,Carregador Brastemp,electronics,carregador,686.89,322.86,301,true,brastemp;novo;electronics,2024-02-08
5,Tablet Intelbras,electronics,tablet,6968.17,4846.83,194,true,destaque;tablet;electronics,2024-04-04
551,Protetor Solar Sony,beauty,protetor_solar,5847.06,2648.63,97,true,promoção;sony;protetor;oferta,2024-01-22
176,VR Headset Mondial,games,vr_headset,332.43,227.54,160,false,promoção;destaque,2024-02-22
289,Tênis Casual Apple,fashion,tênis_casual,3736.86,2112.1,70,false,destaque;novo,2024-03-04
197,Esteira Sony,sports,esteira,6159.72,3686.83,178,true,novo;promoção,2024-05-15
223,Bola Basquete Puma,sports,bola_basquete,4999.09,2562.67,194,true,bola;sports;puma;novo,2024-03-09
542,Kit Maquiagem Sony,beauty,kit_maquiagem,558.94,323.2,306,true,sony;oferta;novo;beauty,2024-04-06
15,Notebook Mondial,electronics,notebook,1527.64,852.88,475,true,notebook;promoção;oferta;destaque,2024-05-12
593,Escova Intelbras,beauty,escova,6570.26,3444.51,73,true,promoção;novo;escova,2024-01-17
102,Controle Sony,games,controle,1748.52,763.49,339,true,destaque;novo;sony;oferta,2024-03-26
70,Caixa de Som Logitech,electronics,caixa_de_som,5647.7,2707.47,282,true,logitech;promoção,2024-04-25
584,Secador Dell,beauty,secador,6938.47,2873.88,85,true,novo;secador;beauty;oferta,2024-02-09
518,Culinária Puma,books,culinária,1189.96,512.73,166,true,novo;promoção;destaque,2024-04-15
248,Barraca Camping Intelbras,sports,barraca_camping,7765.81,3308.97,415,true,oferta;destaque,2024-05-30
513,Didático Adidas,books,didático,4650.28,2148.3,72,true,books;oferta;adidas;didático,2024-03-27
165,Volante Apple,games,volante,3094.32,1371.1,440,true,games;volante;novo,2024-05-23
361,Mesa Jantar Oster,home,mesa_jantar,1926.64,1183.56,67,true,novo;destaque;mesa;oster,2024-03-31
357,Mesa Jantar Adidas,home,mesa_jantar,7544.47,4350.47,-36,true,adidas;novo;oferta,2024-05-21
594,Escova Logitech,beauty,escova,,4848.96,327,true,beauty;novo;promoção,2024-05-25
285,Tênis Casual Oster,fashion,tênis_casual,1136.8,475.75,101,false,destaque;oferta;oster,2024-05-29
150,Teclado Gamer Apple,games,teclado_gamer,2924.45,1240.03,308,false,destaque;promoção,2024-03-30
93,Roteador LG,electronics,roteador,2506.25,1428.01,25,false,oferta;electronics;novo,2024-03-31
30,Fone Bluetooth Tramontina,electronics,fone_bluetooth,444.44,222.25,82,false,destaque;promoção;novo;tramontina,2024-01-29
360,Mesa Jantar Philips,home,mesa_jantar,7252.11,3201.47,262,true,novo;mesa;oferta;home,2024-02-21
190,Halteres Logitech,sports,halteres,6189.64,4189.96,353,true,halteres;oferta;novo;sports,2024-02-26
205,Corda Logitech,sports,corda,5037.11,2217.48,331,true,oferta;corda;logitech,2024-05-17
422,Liquidificador Philips,home,liquidificador,8813.51,5339.26,411,true,promoção;oferta;home;novo,2024-02-08
211,Luvas Logitech,sports,luvas,6881.29,3761.22,235,true,oferta;luvas;sports;novo,2024-05-19
258,Mochila Trail Nike,sports,mochila_trail,59.62,32.38,348,false,nike;destaque,2024-03-28
127,Jogo Switch Dell,games,jogo_switch,8185.08,4677.75,256,true,promoção;dell,2024-03-28
99,Controle Intelbras,games,controle,8962.55,3897.24,198,false,destaque;oferta;novo,2024-04-17
11,Tablet Multilaser,electronics,tablet,5387.22,2776.74,128,true,destaque;multilaser;novo;tablet,2024-03-28
309,Óculos Sol Sony,fashion,óculos_sol,7282.39,3817.4,31,false,promoção;novo;oferta;fashion,2024-05-01
68,Caixa de Som Apple,electronics,caixa_de_som,1407.72,905.65,127,true,oferta;promoção;novo;electronics,2024-05-13
45,Câmera Samsung,electronics,câmera,499.31,237.05,410,false,novo;oferta;destaque;câmera,2024-04-23
260,Camiseta Mondial,fashion,camiseta,7875.86,4666.23,288,true,destaque;fashion;promoção;camiseta,2024-02-24
